path,class,n_class
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2202.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2203.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2204.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2205.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2206.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2207.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2208.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2209.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2210.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2211.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2212.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2213.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2214.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2215.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2216.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2217.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2218.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2219.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2220.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2221.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2222.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2223.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2224.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2225.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2226.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2227.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2228.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2229.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2230.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2231.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2232.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2233.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2234.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2235.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2236.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2237.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2238.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2239.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2240.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2241.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2242.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2243.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2244.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2245.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2246.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2247.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2248.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2249.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2250.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2251.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2252.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2253.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2254.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2255.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2256.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2257.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2258.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2259.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2260.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2261.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2262.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2263.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2264.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2265.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2266.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2267.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2268.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2269.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2270.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2271.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2272.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2273.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2274.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2275.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2276.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2277.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2278.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2279.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2280.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2281.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2282.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2283.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2284.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2285.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2286.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2287.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2288.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2289.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2290.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2291.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2292.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2293.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2294.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2295.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2296.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2297.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2298.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2299.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2300.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2301.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2302.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2303.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2304.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2305.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2306.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2307.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2308.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2309.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2310.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2311.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2312.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2313.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2314.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2315.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2316.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2317.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2318.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2319.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2320.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2321.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2322.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2323.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2324.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2325.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2326.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2327.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2328.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2329.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2330.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2331.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2332.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2333.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2334.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2335.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2336.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2337.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2338.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2339.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2340.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2341.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2342.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2343.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2344.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2345.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2346.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2347.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2348.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2349.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2350.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2351.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2352.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2353.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2354.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2355.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2356.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2357.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2358.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2359.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2360.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2361.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2362.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2363.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2364.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2365.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2366.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2367.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2368.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2369.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2370.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2371.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2372.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2373.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2374.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2375.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2376.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2377.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2378.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2379.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2380.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2381.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2382.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2383.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2384.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2385.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2386.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2387.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2388.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2389.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2390.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2391.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2392.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2393.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2394.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2395.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2396.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2397.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2398.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2399.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2400.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2401.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2402.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2403.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2404.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2405.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2406.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2407.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2408.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2409.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2410.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2411.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2412.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2413.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2414.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2415.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2416.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2417.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2418.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2419.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2420.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2421.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2422.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2423.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2424.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2425.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2426.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2427.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2428.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2429.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2430.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2431.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2432.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2433.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2434.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2435.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2436.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2437.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2438.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2439.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2440.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2441.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2442.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2443.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2444.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2445.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2446.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2447.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2448.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2449.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2450.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2451.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2452.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2453.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2454.jpg,Ac,0
/data/mandonaire/Cloudappreciationsociety/filtered_images_data_aug/train/Ac/Ac_2455.jpg,Ac,0
